base_var, ray_var, working_set_ratio, num_stages, object_store_size,object_size,baseline_pipeline,ray_pipeline
2.700807846252809,0.9853231684750597,4,1,4000000000,40000000,3.1293953836648143,4.9030079069998465
0.08893088788922258,1.5683595711848437,4,1,4000000000,80000000,1.3114737736662694,2.958727582998108
1.4204820870512684,0.15186543986479137,4,1,4000000000,160000000,2.9191942626663754,3.6369818690024354
0.008030447409911726,0.011883933770615187,4,1,8000000000,10000000,3.0653469750007694,25.601080608998018
0.004720205372729848,1.8615176155250123e-05,4,1,8000000000,20000000,2.5112785106684896,13.172529440666645
0.7514354209097863,0.6771094465198945,4,1,8000000000,40000000,2.965531952002493,7.419462317331636
0.02758205175439264,0.003813307062398061,4,1,8000000000,80000000,2.0943847246671794,3.877968021001531
0.062541708237051,0.02639468055274112,4,1,8000000000,160000000,1.996417074665563,2.5774463789954702
0.0007854834706159954,0.0007352780287559358,8,1,1000000000,10000000,0.7340226920011143,6.60352798866855
0.08587285494030146,0.018871939238372985,8,1,1000000000,20000000,0.9172668493362531,3.540306694000416
0.030959149125493093,0.007915769703094454,8,1,1000000000,40000000,1.5585124593344517,11.981242655999571
0.004224552798101991,3.2610097487605203,8,1,1000000000,80000000,0.5316274543317073,7.504633468333243
0.010200351183183526,31.20310565638879,8,1,1000000000,160000000,0.5820299059996614,10.192949799001022
8.651302867274316,0.05945888237625275,8,1,4000000000,10000000,5.179480968334246,25.684510463332117
13.795978341432496,0.0006290929543241805,8,1,4000000000,20000000,4.94537149000098,13.19453280333255
3.0551952603690604,4.309535702211463,8,1,4000000000,40000000,3.2858010406659255,8.289859053334416
4.012729097534085,1.3216804692334732,8,1,4000000000,80000000,3.3491321843321202,8.793298350996338
0.09837635412960183,0.14407435665480042,8,1,4000000000,160000000,7.06421122099952,8.003092205001545
0.02204238118161796,0.0009561009837129285,8,1,8000000000,10000000,5.795312433001527,50.74781049800125
0.01993105590358966,0.025187226433220463,8,1,8000000000,20000000,4.824939966000481,26.209439167335706
22.35468174605228,3.83192032172188,8,1,8000000000,40000000,14.537300253333038,19.930956750666763
0.1423135359099263,0.007203102169217416,8,1,8000000000,80000000,3.6447781726674293,7.336587462331711
3.334091218424939,0.02229176137601079,8,1,8000000000,160000000,13.572176774667847,15.904006974002792
